player_id,player_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,rec_yards,rec_tds,fumbles,receiving_fumbles_lost,air_yards,yac,rec_first_downs,rec_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr,player_name_norm,name_key,catch_rate,yards_per_reception,yards_per_target,targets_per_game
00-0022421,Ruvell Martin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/thvzfciwga4lexqs9man",2012,REG,BUF,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,6,41,0,0,0,47,10,3,1.0013163640105631,0,0.8723404255319149,0.011787819253438114,0.011832829808660624,0.025964709746219606,0,3,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,4.1000000000000005,8.100000000000001,ruvell martin,r.martin,0.6666666666666666,10.25,6.833333333333333,0.75
00-0022427,Wes Welker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rgjwexzif36vncjfdwap",2012,REG,NE,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,20,0,0,0,2,1.6797737248707563,0,118,175,1354,6,2,1,1347,687,73,55.588955676263645,0,1.0051967334818115,0.27602523659305994,0.2435364310251311,0.5845133566071816,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,243,3,33,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,171.4,289.4,wes welker,w.welker,0.6742857142857143,11.474576271186441,7.7371428571428575,10.9375
00-0022736,Steven Jackson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abl5wejuf448xw3jtphm",2012,REG,LA,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,258,1045,4,0,0,48,-21.490950570718464,0,38,53,321,0,0,0,75,280,13,7.7165834384959755,1,4.28,0.09724770642201835,0.016361256544502618,0.15732443921417935,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,162.6,200.6,steven jackson,s.jackson,0.7169811320754716,8.447368421052632,6.056603773584905,3.3125
00-0022738,Chris Cooley,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvuuyskqr5koylr0ebcc",2012,REG,WAS,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,3,8,0,0,0,8,6,1,0.14920088602229953,0,1.0,0.0069124423963133645,0.002102496714848883,0.011840411294864264,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.8,1.8,chris cooley,c.cooley,0.3333333333333333,8.0,2.6666666666666665,1.0
00-0022781,Michael Jenkins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q8uleahujo4vd9mmppjg",2012,REG,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,40,72,449,2,0,0,775,128,25,1.1928553450737907,0,0.5793548387096774,0.15031315240083507,0.23175837320574164,0.3877005898452717,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,56.900000000000006,96.9,michael jenkins,m.jenkins,0.5555555555555556,11.225,6.236111111111111,4.5
00-0022787,Matt Schaub,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mj2kh2nddxnw04ludcx0",2012,REG,HOU,16,350,544,4008,22,12,27,-216,3,0,4351,1758,202,84.80408646627983,0.36592040632562867,0,0.9211675476901862,21,-9,0,1,0,1,-14.889311537204776,0,1,1,-6,0,0,0,-6,0,0,-1.4823843706399202,0,0.0,0.0018214936247723133,-0.0013590033975084937,0.0017809380589025245,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,222.82,223.82,matt schaub,m.schaub,1.0,-6.0,-6.0,0.0625
00-0022811,Jerricho Cotchery,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkq2dmfj7mbgbuejiloy",2012,REG,PIT,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,17,27,205,0,0,0,286,43,12,10.54036138578354,0,0.7167832167832168,0.047957371225577264,0.05778945241462922,0.11238867352860635,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,20.5,37.5,jerricho cotchery,j.cotchery,0.6296296296296297,12.058823529411764,7.592592592592593,2.25
00-0022821,Michael Turner,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mdaldbfqcpsnwhilwldj",2012,REG,ATL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,222,800,10,3,1,40,-32.51177971533478,0,19,30,128,1,0,0,14,145,2,-4.788440097356215,0,9.142857142857142,0.049099836333878884,0.002797761790567546,0.07560818775421561,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,156.8,175.8,michael turner,m.turner,0.6333333333333333,6.7368421052631575,4.266666666666667,1.875
00-0022847,Ben Hartsock,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mir6rekoh364h3lx8crk",2012,REG,CAR,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,3,30,0,0,0,13,18,1,-0.670574136544019,0,2.3076923076923075,0.006185567010309278,0.002849627356422622,0.011273089664959752,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,3.0,5.0,ben hartsock,b.hartsock,0.6666666666666666,15.0,10.0,0.42857142857142855
00-0022897,Greg Jones,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ksydsc7chyysjq0p0htj",2012,REG,JAX,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,5,8,0,0,0,3,0.19694607857610347,0,11,14,64,0,0,0,27,50,1,0.5082461425918154,0,2.3703703703703702,0.02413793103448276,0.005404323458767014,0.03998992297286105,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,7.2,18.2,greg jones,g.jones,0.7857142857142857,5.818181818181818,4.571428571428571,1.5555555555555556
00-0022921,Larry Fitzgerald,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/giswjsemt4f7ppwxtqgp",2012,REG,ARI,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,71,156,798,4,0,0,1649,272,44,-53.09827388064946,0,0.4839296543359612,0.2578512396694215,0.33916083916083917,0.6241894469167196,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,103.80000000000001,174.8,larry fitzgerald,l.fitzgerald,0.4551282051282051,11.23943661971831,5.115384615384615,9.75
00-0022922,Kellen Winslow,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pw3hoatll5kkuc9v2gva",2012,REG,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,2,12,0,0,0,15,3,1,0.004796481691300869,0,0.8,0.0031545741324921135,0.002711986982462484,0.006630252086461909,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,1.2000000000000002,2.2,kellen winslow,k.winslow,0.5,12.0,6.0,2.0
00-0022929,Devery Henderson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtheywtlw7yhso1da4bu",2012,REG,NO,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,13,0,0,0,1,1.119909022236243,0,22,47,316,1,1,0,747,79,10,-10.59022464471646,0,0.42302543507362783,0.0717557251908397,0.13648821487301296,0.2031753381973686,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,38.9,60.9,devery henderson,d.henderson,0.46808510638297873,14.363636363636363,6.723404255319149,3.1333333333333333
00-0022942,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",2012,REG,LAC,16,338,527,3606,26,15,49,-311,13,7,3960,1796,184,-2.156317642490421,2.8971408610232174,0,0.9106060606060606,27,40,0,2,0,3,-11.826142218722026,0,0,1,0,0,0,0,1,0,0,-0.6590914065018296,0,0.0,0.001949317738791423,0.00025246149962130775,0.00310069965792205,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,3,0,0,0,12,77,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,208.24,208.24,philip rivers,p.rivers,0.0,,0.0,0.0625
00-0022943,Benjamin Watson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dorymozpdnrllkqlfzpu",2012,REG,CLE,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,49,81,501,3,1,0,541,215,27,-3.2609730163645225,0,0.9260628465804066,0.14412811387900357,0.1270549553781118,0.3051306395831836,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,68.1,117.1,benjamin watson,b.watson,0.6049382716049383,10.224489795918368,6.185185185185185,5.0625
00-0022984,Ryan Grant,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrxtpckmi1jm4ocqe9vp",2012,REG,GB,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,32,132,2,1,1,7,0.7059183155070059,0,1,2,34,0,0,0,4,35,1,2.631798288610298,0,8.5,0.004608294930875576,0.0010512483574244415,0.007648316246510472,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,26.6,27.6,ryan grant,r.grant,0.5,34.0,17.0,0.4
00-0022999,John Kuhn,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbcwgq2o0ymmx4czvr4b",2012,REG,GB,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,23,63,1,0,0,4,-5.4803932449574555,0,15,18,148,0,0,0,31,128,7,4.8171875721372555,0,4.774193548387097,0.03308823529411765,0.006864481842338352,0.05443749023081332,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,27.1,42.1,john kuhn,j.kuhn,0.8333333333333334,9.866666666666667,8.222222222222221,1.5
00-0023176,Josh Cribbs,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/biljapl7dpexygnojajq",2012,REG,CLE,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,6,42,0,1,0,3,0.4028105813777074,0,7,12,63,0,0,0,16,44,3,-3.8711129880639366,0,3.9375,0.021352313167259787,0.0037576326914044154,0.03465881263487277,0,8,0,1,0,0,0,0.0,0.0,0,0,0,0,0,5,0,0,2,3,0,0,0,1,10,38,457,43,1178,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,10.5,17.5,josh cribbs,j.cribbs,0.5833333333333334,9.0,5.25,0.75
00-0023310,Lance Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfjxc892mfkni8ywtheh",2012,REG,NO,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,65,104,1041,6,0,0,1427,143,55,49.8427829922465,0,0.7295024526979678,0.15877862595419848,0.26073451489128446,0.42068209935519685,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,140.10000000000002,205.10000000000002,lance moore,l.moore,0.625,16.015384615384615,10.009615384615385,6.933333333333334
00-0023367,Nate Washington,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tfd0wzddpwzhmhunbowa",2012,REG,TEN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,46,90,746,4,1,0,1223,243,32,20.71511348276839,0,0.6099754701553557,0.16759776536312848,0.25569726113318003,0.4303847308379187,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,98.60000000000001,144.60000000000002,nate washington,n.washington,0.5111111111111111,16.217391304347824,8.28888888888889,5.625
00-0023408,Greg Camarillo,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zugugljoxmiyzvlfmbfl",2012,REG,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,5,44,0,0,0,34,10,3,4.27646872762125,0,1.2941176470588236,0.007633587786259542,0.006212315000913576,0.015799002180028818,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,4.4,8.4,greg camarillo,g.camarillo,0.8,11.0,8.8,5.0
00-0023437,Ronnie Brown,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hymv5mzqoztkacjoyitr",2012,REG,LAC,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,46,220,0,0,0,12,-2.945186971612646,0,49,60,371,0,0,0,14,384,16,-3.610883033899173,0,26.5,0.11695906432748537,0.0035344609946983086,0.1779127191875169,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,59.1,108.1,ronnie brown,r.brown,0.8166666666666667,7.571428571428571,6.183333333333334,4.285714285714286
00-0023438,Braylon Edwards,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryuel7mxiqtyhyqn4lyn",2012,REG,NYJ,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,18,35,199,1,0,0,486,33,12,-0.9127246692624857,0,0.4094650205761317,0.08728179551122195,0.11958661417322834,0.21463332318809275,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,25.900000000000002,43.900000000000006,braylon edwards,b.edwards,0.5142857142857142,11.055555555555555,5.685714285714286,3.888888888888889
00-0023439,Cedric Benson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zylz83taoocxvkphhyru",2012,REG,GB,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,71,248,1,1,0,10,-6.746988685830729,0,14,15,97,0,0,0,-6,100,4,6.47833853866905,0,-16.166666666666668,0.027573529411764705,-0.001328609388839681,0.04043026754545928,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,40.5,54.5,cedric benson,c.benson,0.9333333333333333,6.928571428571429,6.466666666666667,3.0
00-0023459,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",2012,REG,GB,16,371,552,4295,39,8,51,-293,5,4,4467,2044,211,114.21885499440347,5.8360478498013935,1,0.9614954107902395,54,259,2,0,0,21,4.818905062592968,0,1,1,-1,0,0,0,-6,5,0,-2.078287641517818,0,0.0,0.001838235294117647,-0.001328609388839681,0.0018273263689886935,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,343.6,344.6,aaron rodgers,a.rodgers,1.0,-1.0,-1.0,0.0625
00-0023462,Roddy White,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7dgklg6z49fbdltwuki",2012,REG,ATL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,92,143,1351,7,1,0,1772,326,73,59.00303217260155,0,0.7624153498871332,0.23404255319148937,0.35411670663469225,0.5989455244315186,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,177.1,269.1,roddy white,r.white,0.6433566433566433,14.684782608695652,9.447552447552448,8.9375
00-0023465,Heath Miller,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iqw8fry4hgfvegs9nfuf",2012,REG,PIT,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,71,101,816,8,0,0,742,343,44,40.923841908601105,1,1.0997304582210243,0.17939609236234458,0.14992927864214992,0.3740446335930218,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,131.60000000000002,202.60000000000002,heath miller,h.miller,0.7029702970297029,11.492957746478874,8.07920792079208,6.733333333333333
00-0023496,Vincent Jackson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kdquag2thcfulvrs0cbz",2012,REG,TB,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,72,147,1384,8,0,0,2314,361,61,58.27934213325422,1,0.5980985306828004,0.2629695885509839,0.4073943661971831,0.679630439164504,0,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,188.4,260.4,vincent jackson,v.jackson,0.4897959183673469,19.22222222222222,9.414965986394558,9.1875
00-0023500,Frank Gore,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfuklcqmphmdy9ncwrdt",2012,REG,SF,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,258,1214,8,2,1,67,-2.0114492179706414,0,28,36,234,1,0,0,17,221,10,5.4573869612650014,0,13.764705882352942,0.08352668213457076,0.004457262716308337,0.12841010710327197,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,4,0,0,1,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,196.8,224.8,frank gore,f.gore,0.7777777777777778,8.357142857142858,6.5,2.25
00-0023503,Courtney Roby,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bu4xwrlfflxgdxz1ervu",2012,REG,NO,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,2,9,0,0,0,7,5,0,-0.015248131472617388,0,1.2857142857142858,0.0030534351145038168,0.0012790060295998539,0.005475456892475623,1,8,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,6.9,7.9,courtney roby,c.roby,0.5,9.0,4.5,0.25
00-0023506,Alex Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zcpxncjwcm6ggoiqt6ub",2012,REG,CLE,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,13,18,47,0,0,0,26,37,2,-7.6801345689050375,0,1.8076923076923077,0.03202846975088968,0.0061061531235321745,0.05231701181280704,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,4.7,17.7,alex smith,a.smith,0.7222222222222222,3.6153846153846154,2.611111111111111,2.0
00-0023564,Darren Sproles,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvj5ng27blmwuz170aeo",2012,REG,NO,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,48,244,1,0,0,10,-1.3951210609936116,1,75,104,667,7,0,0,48,665,29,23.567113389713754,0,13.895833333333334,0.15877862595419848,0.008770327060113284,0.24430716787337703,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,183,18,483,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,141.10000000000002,216.10000000000002,darren sproles,d.sproles,0.7211538461538461,8.893333333333333,6.413461538461538,8.0
00-0023630,Joel Dreessen,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xgva6t1dze5jwk1pcgwn",2012,REG,DEN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,41,58,356,5,0,0,325,140,19,14.124632641576001,0,1.0953846153846154,0.09931506849315068,0.06653019447287616,0.1955437388707393,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,65.6,106.6,joel dreessen,j.dreessen,0.7068965517241379,8.682926829268293,6.137931034482759,3.625
00-0023679,Billy Bajema,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/foqcyf8umstrjndcqjwq",2012,REG,BAL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,-5,0,0,-0.551570751471445,0,0.0,0.0017985611510791368,-0.0009094216078574026,0.002061246601118523,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,billy bajema,b.bajema,0.0,,0.0,0.3333333333333333
00-0023752,Daniel Fells,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhecgqac5nourex1czfo",2012,REG,NE,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,9,85,0,0,0,143,26,3,2.8386766447219998,0,0.5944055944055944,0.014195583596214511,0.02585427589947568,0.03939136852395474,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,8.5,12.5,daniel fells,d.fells,0.4444444444444444,21.25,9.444444444444445,1.2857142857142858
00-0023921,Miles Austin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tuwhvxan7v0gisbei4an",2012,REG,DAL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,66,119,943,6,1,1,1470,292,48,35.54358289795378,0,0.6414965986394557,0.18307692307692308,0.2542372881355932,0.4525814863102998,0,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,128.3,194.3,miles austin,m.austin,0.5546218487394958,14.287878787878787,7.92436974789916,7.4375
